Date,symbol,open,close,high,low,volume
2021-02-18,btcusd,52140.97265625,51679.796875,52474.10546875,51015.765625,52054723579.0
2021-02-19,btcusd,51675.98046875,55888.1328125,56113.65234375,50937.27734375,63495496918.0
2021-02-20,btcusd,55887.3359375,56099.51953125,57505.2265625,54626.55859375,68145460026.0
2021-02-21,btcusd,56068.56640625,57539.9453125,58330.5703125,55672.609375,51897585191.0
2021-02-22,btcusd,57532.73828125,54207.3203125,57533.390625,48967.56640625,92052420332.0
2021-02-23,btcusd,54204.9296875,48824.42578125,54204.9296875,45290.58984375,106102492824.0
2021-02-24,btcusd,48835.0859375,49705.33203125,51290.13671875,47213.5,63695521388.0
2021-02-25,btcusd,49709.08203125,47093.8515625,51948.96875,47093.8515625,54506565949.0
2021-02-26,btcusd,47180.46484375,46339.76171875,48370.78515625,44454.84375,350967941479.0
2021-02-27,btcusd,46344.7734375,46188.453125,48253.26953125,45269.02734375,45910946382.0
2021-02-28,btcusd,46194.015625,45137.76953125,46716.4296875,43241.6171875,53443887451.0
2021-03-01,btcusd,45159.50390625,49631.2421875,49784.015625,45115.09375,53891300112.0
2021-03-02,btcusd,49612.10546875,48378.98828125,50127.51171875,47228.84375,47530897720.0
2021-03-03,btcusd,48415.81640625,50538.2421875,52535.13671875,48274.3203125,53220811975.0
2021-03-04,btcusd,50522.3046875,48561.16796875,51735.08984375,47656.9296875,52343816680.0
2021-03-05,btcusd,48527.03125,48927.3046875,49396.4296875,46542.515625,48625928883.0
2021-03-06,btcusd,48899.23046875,48912.3828125,49147.21875,47257.52734375,34363564661.0
2021-03-07,btcusd,48918.6796875,51206.69140625,51384.3671875,48918.6796875,43137459378.0
2021-03-08,btcusd,51174.1171875,52246.5234375,52314.0703125,49506.0546875,48597428048.0
2021-03-09,btcusd,52272.96875,54824.1171875,54824.1171875,51981.83203125,50912227385.0
2021-03-10,btcusd,54824.01171875,56008.55078125,57258.25390625,53290.890625,57295577614.0
2021-03-11,btcusd,55963.1796875,57805.12109375,58091.0625,54484.59375,56772343595.0
2021-03-12,btcusd,57821.21875,57332.08984375,57996.62109375,55376.6484375,55689944702.0
2021-03-13,btcusd,57343.37109375,61243.0859375,61683.86328125,56217.97265625,60669829814.0
2021-03-14,btcusd,61221.1328125,59302.31640625,61597.91796875,59302.31640625,43901225564.0
2021-03-15,btcusd,59267.4296875,55907.19921875,60540.9921875,55393.1640625,66419369890.0
2021-03-16,btcusd,55840.78515625,56804.90234375,56833.1796875,53555.02734375,59749798599.0
2021-03-17,btcusd,56825.828125,58870.89453125,58969.81640625,54528.62890625,60258313191.0
2021-03-18,btcusd,58893.078125,57858.921875,60116.25,54253.578125,55746041000.0
2021-03-19,btcusd,57850.44140625,58346.65234375,59498.375,56643.703125,49063873786.0
2021-03-20,btcusd,58332.26171875,58313.64453125,60031.28515625,58213.296875,50361731222.0
2021-03-21,btcusd,58309.9140625,57523.421875,58767.8984375,56005.6171875,51943414539.0
2021-03-22,btcusd,57517.890625,54529.14453125,58471.48046875,54288.15625,56521454974.0
2021-03-23,btcusd,54511.66015625,54738.9453125,55985.44140625,53470.6953125,56435023914.0
2021-03-24,btcusd,54710.48828125,52774.265625,57262.3828125,52514.33203125,70567223787.0
2021-03-25,btcusd,52726.74609375,51704.16015625,53392.38671875,50856.5703125,67999812841.0
2021-03-26,btcusd,51683.01171875,55137.3125,55137.3125,51579.85546875,56652197978.0
2021-03-27,btcusd,55137.56640625,55973.51171875,56568.21484375,54242.91015625,47266542233.0
2021-03-28,btcusd,55974.94140625,55950.74609375,56610.3125,55071.11328125,47686580918.0
2021-03-29,btcusd,55947.8984375,57750.19921875,58342.09765625,55139.33984375,57625587027.0
2021-03-30,btcusd,57750.1328125,58917.69140625,59447.22265625,57251.55078125,54414116432.0
2021-03-31,btcusd,58930.27734375,58918.83203125,59930.02734375,57726.41796875,65520826225.0
2021-04-01,btcusd,58926.5625,59095.80859375,59586.0703125,58505.27734375,61669163792.0
2021-04-02,btcusd,59098.87890625,59384.3125,60267.1875,58869.28125,58727860620.0
2021-04-03,btcusd,59397.41015625,57603.890625,60110.26953125,57603.890625,59641344484.0
2021-04-04,btcusd,57604.83984375,58758.5546875,58913.74609375,57168.67578125,50749662970.0
2021-04-05,btcusd,58760.875,59057.87890625,59891.296875,57694.82421875,60706272115.0
2021-04-06,btcusd,59171.93359375,58192.359375,59479.578125,57646.80859375,66058027988.0
2021-04-07,btcusd,58186.5078125,56048.9375,58731.14453125,55604.0234375,75645303584.0
2021-04-08,btcusd,56099.9140625,58323.953125,58338.73828125,55879.0859375,53053855641.0
2021-04-09,btcusd,58326.5625,58245.00390625,58937.046875,57807.86328125,46655208546.0
2021-04-10,btcusd,58253.77734375,59793.234375,61276.6640625,58038.70703125,58238470525.0
2021-04-11,btcusd,59846.23046875,60204.96484375,60790.5546875,59289.796875,46280252580.0
2021-04-12,btcusd,60175.9453125,59893.453125,61253.03515625,59589.875,51828688519.0
2021-04-13,btcusd,59890.01953125,63503.45703125,63742.28515625,59869.95703125,69983454362.0
2021-04-14,btcusd,63523.75390625,63109.6953125,64863.09765625,61554.796875,77451779687.0
2021-04-15,btcusd,63075.1953125,63314.01171875,63821.671875,62208.96484375,60954381579.0
2021-04-16,btcusd,63258.50390625,61572.7890625,63594.72265625,60222.53125,84293007468.0
2021-04-17,btcusd,61529.921875,60683.8203125,62572.17578125,60361.3515625,66138759198.0
2021-04-18,btcusd,60701.88671875,56216.18359375,61057.45703125,52829.53515625,97468872758.0
2021-04-19,btcusd,56191.5859375,55724.265625,57520.0546875,54368.59375,65344865159.0
2021-04-20,btcusd,55681.79296875,56473.03125,57062.1484375,53448.046875,67849323955.0
2021-04-21,btcusd,56471.12890625,53906.08984375,56757.97265625,53695.46875,54926612466.0
2021-04-22,btcusd,53857.10546875,51762.2734375,55410.23046875,50583.8125,74798630778.0
2021-04-23,btcusd,51739.80859375,51093.65234375,52120.79296875,47714.6640625,86668667320.0
2021-04-24,btcusd,51143.2265625,50050.8671875,51167.5625,48805.28515625,49014494781.0
2021-04-25,btcusd,50052.83203125,49004.25390625,50506.01953125,47159.484375,46117114240.0
2021-04-26,btcusd,49077.79296875,54021.75390625,54288.00390625,48852.796875,58284039825.0
2021-04-27,btcusd,54030.3046875,55033.1171875,55416.96484375,53319.1875,49448222757.0
2021-04-28,btcusd,55036.63671875,54824.703125,56227.20703125,53887.91796875,48000572955.0
2021-04-29,btcusd,54858.08984375,53555.109375,55115.84375,52418.02734375,46088929780.0
2021-04-30,btcusd,53568.6640625,57750.17578125,57900.71875,53129.6015625,52395931985.0
2021-05-01,btcusd,57714.6640625,57828.05078125,58448.33984375,57052.2734375,42836427360.0
2021-05-02,btcusd,57825.86328125,56631.078125,57902.59375,56141.90625,38177405335.0
2021-05-03,btcusd,56620.2734375,57200.29296875,58973.30859375,56590.87109375,51713139031.0
2021-05-04,btcusd,57214.1796875,53333.5390625,57214.1796875,53191.42578125,68564706967.0
2021-05-05,btcusd,53252.1640625,57424.0078125,57911.36328125,52969.0546875,69241316747.0
2021-05-06,btcusd,57441.30859375,56396.515625,58363.31640625,55382.5078125,69523285106.0
2021-05-07,btcusd,56413.953125,57356.40234375,58606.6328125,55321.84765625,68434023376.0
2021-05-08,btcusd,57352.765625,58803.77734375,59464.61328125,56975.2109375,65382980634.0
2021-05-09,btcusd,58877.390625,58232.31640625,59210.8828125,56482.00390625,65906690347.0
2021-05-10,btcusd,58250.87109375,55859.796875,59519.35546875,54071.45703125,71776546298.0
2021-05-11,btcusd,55847.2421875,56704.57421875,56872.54296875,54608.65234375,61308396325.0
2021-05-12,btcusd,56714.53125,49150.53515625,57939.36328125,49150.53515625,75215403907.0
2021-05-13,btcusd,49735.43359375,49716.19140625,51330.84375,46980.01953125,96721152926.0
2021-05-14,btcusd,49682.98046875,49880.53515625,51438.1171875,48868.578125,55737497453.0
2021-05-15,btcusd,49855.49609375,46760.1875,50639.6640625,46664.140625,59161047474.0
2021-05-16,btcusd,46716.63671875,46456.05859375,49720.04296875,43963.3515625,64047871555.0
2021-05-17,btcusd,46415.8984375,43537.51171875,46623.55859375,42207.2890625,74903638450.0
2021-05-18,btcusd,43488.05859375,42909.40234375,45812.45703125,42367.83203125,56187365084.0
2021-05-19,btcusd,42944.9765625,37002.44140625,43546.1171875,30681.49609375,126358098747.0
2021-05-20,btcusd,36753.66796875,40782.73828125,42462.984375,35050.6171875,88281943359.0
2021-05-21,btcusd,40596.94921875,37304.69140625,42172.171875,33616.453125,82051616861.0
2021-05-22,btcusd,37371.03125,37536.6328125,38831.0546875,35383.68359375,57377273240.0
2021-05-23,btcusd,37531.44921875,34770.58203125,38289.21875,31227.33984375,78469274361.0
2021-05-24,btcusd,34700.36328125,38705.98046875,39835.140625,34551.08203125,67359584098.0
2021-05-25,btcusd,38795.78125,38402.22265625,39776.3515625,36581.4296875,56211915803.0
2021-05-26,btcusd,38392.625,39294.19921875,40782.078125,37905.8359375,51346735160.0
2021-05-27,btcusd,39316.890625,38436.96875,40379.6171875,37247.90234375,43210968721.0
2021-05-28,btcusd,38507.08203125,35697.60546875,38856.96875,34779.0390625,55200191952.0
2021-05-29,btcusd,35684.15625,34616.06640625,37234.5,33693.9296875,45231013335.0
2021-05-30,btcusd,34607.40625,35678.12890625,36400.66796875,33520.73828125,31646080921.0
2021-05-31,btcusd,35658.59375,37332.85546875,37468.25,34241.9453125,39009847639.0
2021-06-01,btcusd,37293.79296875,36684.92578125,37896.734375,35787.0859375,34639423297.0
2021-06-02,btcusd,36699.921875,37575.1796875,38231.33984375,35966.30859375,33070867190.0
2021-06-03,btcusd,37599.41015625,39208.765625,39478.953125,37243.97265625,35460750427.0
2021-06-04,btcusd,39242.484375,36894.40625,39242.484375,35717.72265625,41831090187.0
2021-06-05,btcusd,36880.15625,35551.95703125,37917.71484375,34900.4140625,35959473399.0
2021-06-06,btcusd,35538.609375,35862.37890625,36436.421875,35304.578125,28913440585.0
2021-06-07,btcusd,35835.265625,33560.70703125,36790.5703125,33480.640625,33683936663.0
2021-06-08,btcusd,33589.51953125,33472.6328125,34017.38671875,31114.443359375,49902050442.0
2021-06-09,btcusd,33416.9765625,37345.12109375,37537.37109375,32475.865234375,53972919008.0
2021-06-10,btcusd,37389.515625,36702.59765625,38334.32421875,35847.59375,43576032854.0
2021-06-11,btcusd,36697.03125,37334.3984375,37608.6953125,36044.44921875,38699736985.0
2021-06-12,btcusd,37340.14453125,35552.515625,37408.92578125,34728.19140625,37924228550.0
2021-06-13,btcusd,35555.7890625,39097.859375,39322.78125,34864.109375,40669112838.0
2021-06-14,btcusd,39016.96875,40218.4765625,40978.36328125,38757.28515625,43148914673.0
2021-06-15,btcusd,40427.16796875,40406.26953125,41295.26953125,39609.46875,46420149185.0
2021-06-16,btcusd,40168.69140625,38347.0625,40516.77734375,38176.03515625,39211635100.0
2021-06-17,btcusd,38341.421875,38053.50390625,39513.671875,37439.67578125,37096670047.0
2021-06-18,btcusd,38099.4765625,35787.24609375,38187.26171875,35255.85546875,36200887275.0
2021-06-19,btcusd,35854.52734375,35615.87109375,36457.796875,34933.0625,31207279719.0
2021-06-20,btcusd,35563.140625,35698.296875,36059.484375,33432.07421875,36664034054.0
2021-06-21,btcusd,35641.14453125,31676.693359375,35721.640625,31295.935546875,52809038594.0
2021-06-22,btcusd,31622.376953125,32505.66015625,33292.453125,28893.62109375,58964353058.0
2021-06-23,btcusd,32515.71484375,33723.02734375,34753.41015625,31772.6328125,46317108925.0
2021-06-24,btcusd,33682.80078125,34662.4375,35228.8515625,32385.21484375,33123368116.0
2021-06-25,btcusd,34659.10546875,31637.779296875,35487.24609375,31350.884765625,40230904226.0
2021-06-26,btcusd,31594.6640625,32186.27734375,32637.587890625,30184.501953125,38585385521.0
2021-06-27,btcusd,32287.5234375,34649.64453125,34656.12890625,32071.7578125,35511640894.0
2021-06-28,btcusd,34679.12109375,34434.3359375,35219.890625,33902.07421875,33892523752.0
2021-06-29,btcusd,34475.55859375,35867.77734375,36542.109375,34252.484375,37901460044.0
2021-06-30,btcusd,35908.38671875,35040.8359375,36074.7578125,34086.15234375,34059036099.0
2021-07-01,btcusd,35035.984375,33572.1171875,35035.984375,32883.78125,37838957079.0
2021-07-02,btcusd,33549.6015625,33897.046875,33939.58984375,32770.6796875,38728974942.0
2021-07-03,btcusd,33854.421875,34668.546875,34909.26171875,33402.6953125,24383958643.0
2021-07-04,btcusd,34665.56640625,35287.78125,35937.56640625,34396.4765625,24924307911.0
2021-07-05,btcusd,35284.34375,33746.00390625,35284.34375,33213.66015625,26721554282.0
2021-07-06,btcusd,33723.5078125,34235.1953125,35038.53515625,33599.91796875,26501259870.0
2021-07-07,btcusd,34225.6796875,33855.328125,34997.6640625,33839.2890625,24796027477.0
2021-07-08,btcusd,33889.60546875,32877.37109375,33907.90625,32133.18359375,29910396946.0
2021-07-09,btcusd,32861.671875,33798.01171875,34042.29296875,32318.880859375,27436021028.0
2021-07-10,btcusd,33811.2421875,33520.51953125,34209.0703125,33116.01171875,22971873468.0
2021-07-11,btcusd,33509.078125,34240.1875,34584.703125,33346.73828125,20108729370.0
2021-07-12,btcusd,34254.015625,33155.84765625,34592.15625,32697.30859375,24321499537.0
2021-07-13,btcusd,33125.46875,32702.025390625,33327.1015625,32261.419921875,19120856669.0
2021-07-14,btcusd,32723.845703125,32822.34765625,33061.3984375,31639.125,21376531210.0
2021-07-15,btcusd,32827.875,31780.73046875,33159.640625,31175.708984375,21300524237.0
2021-07-16,btcusd,31841.55078125,31421.5390625,32218.40625,31100.673828125,23699476918.0
2021-07-17,btcusd,31397.30859375,31533.068359375,31935.9453125,31223.990234375,18895018942.0
2021-07-18,btcusd,31533.884765625,31796.810546875,32398.99609375,31215.4921875,18787986667.0
2021-07-19,btcusd,31800.01171875,30817.83203125,31885.859375,30563.734375,20434789545.0
2021-07-20,btcusd,30838.28515625,29807.34765625,31006.1875,29360.955078125,23148267245.0
2021-07-21,btcusd,29796.28515625,32110.693359375,32752.326171875,29526.18359375,28203024559.0
2021-07-22,btcusd,32138.873046875,32313.10546875,32576.400390625,31745.298828125,19555230518.0
2021-07-23,btcusd,32305.958984375,33581.55078125,33581.55078125,32057.892578125,22552046192.0
2021-07-24,btcusd,33593.73046875,34292.4453125,34490.390625,33424.859375,21664706865.0
2021-07-25,btcusd,34290.29296875,35350.1875,35364.92578125,33881.8359375,20856685287.0
2021-07-26,btcusd,35384.03125,37337.53515625,40499.67578125,35287.3125,51022126212.0
2021-07-27,btcusd,37276.03515625,39406.94140625,39406.94140625,36441.7265625,35097370560.0
2021-07-28,btcusd,39503.1875,39995.90625,40816.0703125,38862.4375,38702404695.0
2021-07-29,btcusd,39995.453125,40008.421875,40593.0703125,39352.05859375,27167146027.0
2021-07-30,btcusd,40027.484375,42235.546875,42235.546875,38397.35546875,33072782960.0
2021-07-31,btcusd,42196.3046875,41626.1953125,42231.44921875,41110.83203125,25802845343.0
2021-08-01,btcusd,41460.84375,39974.89453125,42541.6796875,39540.94140625,26688438115.0
2021-08-02,btcusd,39907.26171875,39201.9453125,40419.1796875,38746.34765625,25595265436.0
2021-08-03,btcusd,39178.40234375,38152.98046875,39750.03125,37782.05078125,26189830450.0
2021-08-04,btcusd,38213.33203125,39747.50390625,39952.296875,37589.1640625,25372562724.0
2021-08-05,btcusd,39744.515625,40869.5546875,41341.93359375,37458.00390625,35185031017.0
2021-08-06,btcusd,40865.8671875,42816.5,43271.66015625,39932.1796875,38226483046.0
2021-08-07,btcusd,42832.796875,44555.80078125,44689.859375,42618.56640625,40030862141.0
2021-08-08,btcusd,44574.4375,43798.1171875,45282.3515625,43331.91015625,36302664750.0
2021-08-09,btcusd,43791.92578125,46365.40234375,46456.83203125,42848.6875,38734079049.0
2021-08-10,btcusd,46280.84765625,45585.03125,46637.98828125,44705.5546875,33546019517.0
2021-08-11,btcusd,45599.703125,45593.63671875,46735.6328125,45351.7109375,34319709073.0
2021-08-12,btcusd,45576.87890625,44428.2890625,46228.91015625,43861.4453125,33723620826.0
2021-08-13,btcusd,44439.69140625,47793.3203125,47831.9765625,44282.41796875,31744259539.0
2021-08-14,btcusd,47810.6875,47096.9453125,48098.68359375,46177.6328125,31211354442.0
2021-08-15,btcusd,47096.66796875,47047.00390625,47357.10546875,45579.58984375,30988958446.0
2021-08-16,btcusd,47019.9609375,46004.484375,47998.09765625,45700.3203125,32776876610.0
2021-08-17,btcusd,45936.45703125,44695.359375,47139.5703125,44512.41796875,33451362600.0
2021-08-18,btcusd,44686.75,44801.1875,45952.0625,44364.02734375,32194123075.0
2021-08-19,btcusd,44741.8828125,46717.578125,46970.76171875,43998.31640625,37204312299.0
2021-08-20,btcusd,46723.12109375,49339.17578125,49342.15234375,46650.70703125,34706867452.0
2021-08-21,btcusd,49327.07421875,48905.4921875,49717.01953125,48312.19921875,40585205312.0
2021-08-22,btcusd,48869.10546875,49321.65234375,49471.609375,48199.94140625,25370975378.0
2021-08-23,btcusd,49291.67578125,49546.1484375,50482.078125,49074.60546875,34305053719.0
2021-08-24,btcusd,49562.34765625,47706.1171875,49878.76953125,47687.1171875,35361168834.0
2021-08-25,btcusd,47727.2578125,48960.7890625,49202.87890625,47163.61328125,32646349931.0
2021-08-26,btcusd,49002.640625,46942.21875,49347.58203125,46405.78125,32666549568.0
2021-08-27,btcusd,46894.5546875,49058.66796875,49112.78515625,46394.28125,34511076995.0
2021-08-28,btcusd,49072.5859375,48902.40234375,49283.50390625,48499.23828125,28568103401.0
2021-08-29,btcusd,48911.25,48829.83203125,49644.11328125,47925.85546875,25889650240.0
2021-08-30,btcusd,48834.8515625,47054.984375,48925.60546875,46950.2734375,31847007016.0
2021-08-31,btcusd,47024.33984375,47166.6875,48189.55078125,46750.09375,34730363427.0
2021-09-01,btcusd,47099.7734375,48847.02734375,49111.08984375,46562.4375,39139399125.0
2021-09-02,btcusd,48807.84765625,49327.72265625,50343.421875,48652.3203125,39508070319.0
2021-09-03,btcusd,49288.25,50025.375,50982.2734375,48386.0859375,43206179619.0
2021-09-04,btcusd,50009.32421875,49944.625,50545.58203125,49548.78125,37471327794.0
2021-09-05,btcusd,49937.859375,51753.41015625,51868.6796875,49538.59765625,30322676319.0
2021-09-06,btcusd,51769.00390625,52633.53515625,52700.94140625,51053.6796875,38884105426.0
2021-09-07,btcusd,52660.48046875,46811.12890625,52853.765625,43285.20703125,65210059683.0
2021-09-08,btcusd,46827.76171875,46091.390625,47334.0546875,44561.39453125,49007762488.0
2021-09-09,btcusd,45774.7421875,46391.421875,47261.94921875,45669.73828125,38672657013.0
2021-09-10,btcusd,46396.6640625,44883.91015625,47031.7421875,44344.484375,39154666597.0
2021-09-11,btcusd,44869.83984375,45201.45703125,45969.29296875,44818.265625,34499835245.0
2021-09-12,btcusd,45206.62890625,46063.26953125,46364.87890625,44790.4609375,27881980161.0
2021-09-13,btcusd,46057.21484375,44963.07421875,46598.6796875,43591.3203125,40969943253.0
2021-09-14,btcusd,44960.05078125,47092.4921875,47218.125,44752.33203125,38652152880.0
2021-09-15,btcusd,47098.0,48176.34765625,48450.46875,46773.328125,30484496466.0
2021-09-16,btcusd,48158.90625,47783.359375,48486.828125,47079.55859375,31764293754.0
2021-09-17,btcusd,47771.00390625,47267.51953125,48160.921875,46832.5234375,28727713711.0
2021-09-18,btcusd,47273.52734375,48278.36328125,48791.78125,47087.28515625,28575630451.0
2021-09-19,btcusd,48268.85546875,47260.21875,48328.3671875,46919.8046875,26967722648.0
2021-09-20,btcusd,47261.40625,42843.80078125,47328.19921875,42598.9140625,43909845642.0
2021-09-21,btcusd,43012.234375,40693.67578125,43607.609375,39787.609375,48701090088.0
2021-09-22,btcusd,40677.953125,43574.5078125,43978.62109375,40625.6328125,38139709246.0
2021-09-23,btcusd,43560.296875,44895.09765625,44942.17578125,43109.33984375,34244064430.0
2021-09-24,btcusd,44894.30078125,42839.75,45080.4921875,40936.55859375,42839345714.0
2021-09-25,btcusd,42840.890625,42716.59375,42996.2578125,41759.921875,31604717236.0
2021-09-26,btcusd,42721.62890625,43208.5390625,43919.30078125,40848.4609375,30661222077.0
2021-09-27,btcusd,43234.18359375,42235.73046875,44313.24609375,42190.6328125,30980029059.0
2021-09-28,btcusd,42200.8984375,41034.54296875,42775.14453125,40931.6640625,30214940550.0
2021-09-29,btcusd,41064.984375,41564.36328125,42545.2578125,40829.66796875,30602359905.0
2021-09-30,btcusd,41551.26953125,43790.89453125,44092.6015625,41444.58203125,31141681925.0
2021-10-01,btcusd,43816.7421875,48116.94140625,48436.01171875,43320.0234375,42850641582.0
2021-10-02,btcusd,48137.46875,47711.48828125,48282.0625,47465.49609375,30614346492.0
2021-10-03,btcusd,47680.02734375,48199.953125,49130.69140625,47157.2890625,26638115879.0
2021-10-04,btcusd,48208.90625,49112.90234375,49456.77734375,47045.00390625,33383173002.0
2021-10-05,btcusd,49174.9609375,51514.8125,51839.984375,49072.83984375,35873904236.0
2021-10-06,btcusd,51486.6640625,55361.44921875,55568.46484375,50488.19140625,49034730168.0
2021-10-07,btcusd,55338.625,53805.984375,55338.625,53525.46875,36807860413.0
2021-10-08,btcusd,53802.14453125,53967.84765625,55922.98046875,53688.0546875,34800873924.0
2021-10-09,btcusd,53929.78125,54968.22265625,55397.9453125,53735.14453125,32491211414.0
2021-10-10,btcusd,54952.8203125,54771.578125,56401.3046875,54264.2578125,39527792364.0
2021-10-11,btcusd,54734.125,57484.7890625,57793.0390625,54519.765625,42637331698.0
2021-10-12,btcusd,57526.83203125,56041.05859375,57627.87890625,54477.97265625,41083758949.0
2021-10-13,btcusd,56038.2578125,57401.09765625,57688.66015625,54370.97265625,41684252783.0
2021-10-14,btcusd,57372.83203125,57321.5234375,58478.734375,56957.07421875,36615791366.0
2021-10-15,btcusd,57345.90234375,61593.94921875,62757.12890625,56868.14453125,51780081801.0
2021-10-16,btcusd,61609.52734375,60892.1796875,62274.4765625,60206.12109375,34250964237.0
2021-10-17,btcusd,60887.65234375,61553.6171875,61645.5234375,59164.46875,29032367511.0
2021-10-18,btcusd,61548.8046875,62026.078125,62614.66015625,60012.7578125,38055562075.0
2021-10-19,btcusd,62043.1640625,64261.9921875,64434.53515625,61622.93359375,40471196346.0
2021-10-20,btcusd,64284.5859375,65992.8359375,66930.390625,63610.67578125,40788955582.0
2021-10-21,btcusd,66002.234375,62210.171875,66600.546875,62117.41015625,45908121370.0
2021-10-22,btcusd,62237.890625,60692.265625,63715.0234375,60122.796875,38434082775.0
2021-10-23,btcusd,60694.62890625,61393.6171875,61743.87890625,59826.5234375,26882546034.0
2021-10-24,btcusd,61368.34375,60930.8359375,61505.8046875,59643.34375,27316183882.0
2021-10-25,btcusd,60893.92578125,63039.82421875,63729.32421875,60691.80078125,31064911614.0
2021-10-26,btcusd,63032.76171875,60363.79296875,63229.02734375,59991.16015625,34878965587.0
2021-10-27,btcusd,60352.0,58482.38671875,61435.18359375,58208.1875,43657076893.0
2021-10-28,btcusd,58470.73046875,60622.13671875,62128.6328125,58206.91796875,45257083247.0
2021-10-29,btcusd,60624.87109375,62227.96484375,62927.609375,60329.96484375,36856881767.0
2021-10-30,btcusd,62239.36328125,61888.83203125,62330.14453125,60918.38671875,32157938616.0
2021-10-31,btcusd,61850.48828125,61318.95703125,62406.171875,60074.328125,32241199927.0
2021-11-01,btcusd,61320.44921875,61004.40625,62419.00390625,59695.18359375,36150572843.0
2021-11-02,btcusd,60963.25390625,63226.40234375,64242.79296875,60673.0546875,37746665647.0
2021-11-03,btcusd,63254.3359375,62970.046875,63516.9375,61184.23828125,36124731509.0
2021-11-04,btcusd,62941.8046875,61452.23046875,63123.2890625,60799.6640625,32615846901.0
2021-11-05,btcusd,61460.078125,61125.67578125,62541.46875,60844.609375,30605102446.0
2021-11-06,btcusd,61068.875,61527.48046875,61590.68359375,60163.78125,29094934221.0
2021-11-07,btcusd,61554.921875,63326.98828125,63326.98828125,61432.48828125,24726754302.0
2021-11-08,btcusd,63344.06640625,67566.828125,67673.7421875,63344.06640625,41125608330.0
2021-11-09,btcusd,67549.734375,66971.828125,68530.3359375,66382.0625,42357991721.0
2021-11-10,btcusd,66953.3359375,64995.23046875,68789.625,63208.11328125,48730828378.0
2021-11-11,btcusd,64978.890625,64949.9609375,65579.015625,64180.48828125,35880633236.0
2021-11-12,btcusd,64863.98046875,64155.94140625,65460.81640625,62333.9140625,36084893887.0
2021-11-13,btcusd,64158.12109375,64469.52734375,64915.67578125,63303.734375,30474228777.0
2021-11-14,btcusd,64455.37109375,65466.83984375,65495.1796875,63647.80859375,25122092191.0
2021-11-15,btcusd,65521.2890625,63557.87109375,66281.5703125,63548.14453125,30558763548.0
2021-11-16,btcusd,63721.1953125,60161.24609375,63721.1953125,59016.3359375,46844335592.0
2021-11-17,btcusd,60139.62109375,60368.01171875,60823.609375,58515.41015625,39178392930.0
2021-11-18,btcusd,60360.13671875,56942.13671875,60948.5,56550.79296875,41388338699.0
2021-11-19,btcusd,56896.12890625,58119.578125,58351.11328125,55705.1796875,38702407772.0
2021-11-20,btcusd,58115.08203125,59697.1953125,59859.87890625,57469.7265625,30624264863.0
2021-11-21,btcusd,59730.5078125,58730.4765625,60004.42578125,58618.9296875,26123447605.0
2021-11-22,btcusd,58706.84765625,56289.2890625,59266.359375,55679.83984375,35036121783.0
2021-11-23,btcusd,56304.5546875,57569.07421875,57875.515625,55632.76171875,37485803899.0
2021-11-24,btcusd,57565.8515625,56280.42578125,57803.06640625,55964.22265625,36635566789.0
2021-11-25,btcusd,57165.41796875,57274.6796875,59367.96875,57146.68359375,34284016248.0
2021-11-26,btcusd,58960.28515625,53569.765625,59183.48046875,53569.765625,41810748221.0
2021-11-27,btcusd,53736.4296875,54815.078125,55329.2578125,53668.35546875,30560857714.0
2021-11-28,btcusd,54813.0234375,57248.45703125,57393.84375,53576.734375,28116886357.0
2021-11-29,btcusd,57291.90625,57806.56640625,58872.87890625,56792.52734375,32370840356.0
2021-11-30,btcusd,57830.11328125,57005.42578125,59113.40234375,56057.28125,36708594618.0
2021-12-01,btcusd,56907.96484375,57229.828125,59041.68359375,56553.08203125,36858195307.0
2021-12-02,btcusd,57217.37109375,56477.81640625,57349.234375,55895.1328125,32379968686.0
2021-12-03,btcusd,56509.1640625,53598.24609375,57482.16796875,52496.5859375,39789134215.0
2021-12-04,btcusd,53727.87890625,49200.703125,53904.6796875,42874.6171875,61385677469.0
2021-12-05,btcusd,49201.51953125,49368.84765625,49768.1484375,47857.49609375,37198201161.0
2021-12-06,btcusd,49413.48046875,50582.625,50929.51953125,47281.03515625,37707308001.0
2021-12-07,btcusd,50581.828125,50700.0859375,51934.78125,50175.80859375,33676814852.0
2021-12-08,btcusd,50667.6484375,50504.796875,51171.375,48765.98828125,28479699446.0
2021-12-09,btcusd,50450.08203125,47672.12109375,50797.1640625,47358.3515625,29603577251.0
2021-12-10,btcusd,47642.14453125,47243.3046875,50015.25390625,47023.69921875,30966005122.0
2021-12-11,btcusd,47264.6328125,49362.5078125,49458.2109375,46942.34765625,25775869261.0
2021-12-12,btcusd,49354.85546875,50098.3359375,50724.8671875,48725.8515625,21939223599.0
2021-12-13,btcusd,50114.7421875,46737.48046875,50205.0,45894.84765625,32166727776.0
2021-12-14,btcusd,46709.82421875,46612.6328125,48431.3984375,46424.49609375,34638619079.0
2021-12-15,btcusd,48379.75390625,48896.72265625,49473.95703125,46671.96484375,36541828520.0
2021-12-16,btcusd,48900.46484375,47665.42578125,49425.57421875,47529.87890625,27268150947.0
2021-12-17,btcusd,47653.73046875,46202.14453125,48004.89453125,45618.21484375,32902725329.0
2021-12-18,btcusd,46219.25390625,46848.77734375,47313.828125,45598.44140625,26098292690.0
